,ID,town,districts,street,Գին,Գին (Ք.Մ.),Սանհանգույց,Շինության տիպը,Առաստաղի բարձրություն,Վիճակը,Մակերես,Սենյակ,Հարկ/Հարկանի
170,153425,Երևան, Կենտրոն, Արամի փող,"1,300,000","9,091",4,Մոնոլիտ,3 Մ,Վերանորոգված,143 Ք.Մ.,4,14/14
171,154499,Երևան, Կենտրոն, Պուշկինի փող,"360,000","4,045",2,Մոնոլիտ,3 Մ,Վերանորոգված,89 Ք.Մ.,3,6/13
172,143583,Երևան, Կենտրոն, Կարեն Դեմիրճյան պող,"850,000","4,802",2,Մոնոլիտ,3 Մ,Վերանորոգված,177 Ք.Մ.,5,4/10
173,154781,Երևան, Արաբկիր, Գրիբոեդովի փող,"165,000","1,875",2,Մոնոլիտ,3 Մ,Լավ,88 Ք.Մ.,3,12/12
174,144089,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"160,000","2,623",1,Մոնոլիտ,2.8 Մ,Լավ,61 Ք.Մ.,2,3/11
175,154785,Երևան, Կենտրոն, Նալբանդյան փող,"164,000","3,094",1,Մոնոլիտ,3.2 Մ,Լավ,53 Ք.Մ.,3,2/4
176,154778,Երևան, Արաբկիր, Կոմիտասի պող,"140,000","1,944",1,Մոնոլիտ,3 Մ,Զրոյական,72 Ք.Մ.,3,6/18
177,134369,Երևան, Կենտրոն, Սարմենի փող,"800,000","5,926",2,Մոնոլիտ,3 Մ,Վերանորոգված,135 Ք.Մ.,4,8/10
178,154777,Երևան, Արաբկիր, Կոմիտասի պող,"140,000","1,944",1,Մոնոլիտ,3 Մ,Զրոյական,72 Ք.Մ.,3,6/18
179,154784,Երևան, Կենտրոն, Նալբանդյան փող,"164,000","3,094",1,Այլ,3.2 Մ,Լավ,53 Ք.Մ.,3,2/4
180,154783,Երևան, Արաբկիր, Գրիբոեդովի փող,"165,000","1,875",2,Մոնոլիտ,3 Մ,Լավ,88 Ք.Մ.,3,12/12
181,154780,Երևան, Արաբկիր, Գրիբոեդովի փող,"165,000","1,875",2,Մոնոլիտ,3 Մ,Լավ,88 Ք.Մ.,3,12/12
182,154779,Երևան, Կենտրոն, Նալբանդյան փող,"164,000","3,094",1,Քարե,3.2 Մ,Լավ,53 Ք.Մ.,3,2/4
183,154403,Երևան, Կենտրոն, Ռոստոմի փող,"151,000","2,849",1,Մոնոլիտ,3 Մ,Վերանորոգված,53 Ք.Մ.,2,9/10
184,154748,Երևան, Արաբկիր, Կոմիտասի պող,"165,000","2,538",1,Քարե,3.2 Մ,Վերանորոգված,65 Ք.Մ.,2,3/5
185,154300,Երևան, Կենտրոն, Աբովյան փող,"350,000","3,097",2,Քարե,3.2 Մ,Վերանորոգված,113 Ք.Մ.,3,3/5
186,151239,Երևան, Արաբկիր, Ազատության պող,"310,000","3,229",1,Մոնոլիտ,3 Մ,Վերանորոգված,96 Ք.Մ.,3,2/4
187,154682,Երևան, Նորք Մարաշ, Գ. Հովսեփյան փող,"464,000","4,257",2,Այլ,3 Մ,Զրոյական,109 Ք.Մ.,2,3/5
188,154707,Երևան, Աջափնյակ, Հասրաթյան փ.,"138,000","1,423",2,Մոնոլիտ,3 Մ,Զրոյական,97 Ք.Մ.,4,8/14
189,154641,Երևան, Կենտրոն, Արամի փող,"770,000","4,400",2,Մոնոլիտ,3 Մ,Վերանորոգված,175 Ք.Մ.,4,4/17
190,152892,Երևան, Կենտրոն, Լեռ. Կամսարի փող,"340,000","2,720",2,Մոնոլիտ,2.8 Մ,Վերանորոգված,125 Ք.Մ.,3,9/9
191,154441,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"249,000","3,365",1,Քարե,3 Մ,Վերանորոգված,74 Ք.Մ.,3,3/4
192,152829,Երևան, Դավթաշեն, Դավթաշեն 4 թաղ,"78,000","1,773",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,44 Ք.Մ.,2,2/14
193,152159,Երևան, Կենտրոն, Անտառային փող,"230,000","3,485",1,Մոնոլիտ,3 Մ,Վերանորոգված,66 Ք.Մ.,2,12/15
194,154702,Երևան, Կենտրոն, Նալբանդյան փող,"270,000","1,957",2,Քարե,3 Մ,Վերանորոգված,138 Ք.Մ.,3,4/4
195,154276,Երևան, Դավթաշեն, Միկոյան փող,"180,000","2,466",1,Մոնոլիտ,3 Մ,Վերանորոգված,73 Ք.Մ.,3,8/10
196,153456,Երևան, Կենտրոն, Անտառային փող,"450,000","4,245",2,Մոնոլիտ,3 Մ,Վերանորոգված,106 Ք.Մ.,4,5/8
197,154604,Երևան, Արաբկիր, Ադոնց փող,"255,000","2,179",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,117 Ք.Մ.,4,2/8
198,154696,Երևան, Կենտրոն, Վարդանանց փող,"3,500",21,3,Մոնոլիտ,3 Մ,Վերանորոգված,168 Ք.Մ.,4,6/22
199,154505,Երևան, Կենտրոն, Արշակունյաց պող,"185,000","3,246",1,Մոնոլիտ,3 Մ,Վերանորոգված,57 Ք.Մ.,2,3/18
200,147052,Երևան, Կենտրոն, Զավարյան փող,"110,000","2,157",2,Պանելային,2.8 Մ,Վերանորոգված,51 Ք.Մ.,2,1/9
201,154483,Երևան, Կենտրոն, Ամիրյան փող,"600,000","8,571",2,Մոնոլիտ,3 Մ,Վերանորոգված,70 Ք.Մ.,3,6/11
202,153845,Երևան, Արաբկիր, Ադոնց փող,"148,000","2,643",1,Մոնոլիտ,3 Մ,Վերանորոգված,56 Ք.Մ.,2,8/8
203,154274,Երևան, Ավան, Ավանի 4փող,"80,000","1,860",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,43 Ք.Մ.,2,5/14
204,153545,Երևան, Կենտրոն, Մոսկովյան փող,"240,000","3,000",2,Պանելային,3 Մ,Վերանորոգված,80 Ք.Մ.,2,5/8
205,154619,Երևան, Կենտրոն, Ե. Քոչար փող,"113,000","2,260",1,Պանելային,2.8 Մ,Լավ,50 Ք.Մ.,2,5/9
206,154324,Երևան, Արաբկիր, Կիևյան փող,"225,000","2,083",2,Քարե,3.2 Մ,Վերանորոգված,108 Ք.Մ.,3,3/5
207,154099,Երևան, Արաբկիր, Վ.Փափազյան փող,"350,000","2,756",1,Մոնոլիտ,3 Մ,Վերանորոգված,127 Ք.Մ.,3,8/10
208,154218,Երևան, Կենտրոն, Մաշտոցի պող,"269,000","3,241",2,Քարե,3 Մ,Վերանորոգված,83 Ք.Մ.,3,5/5
209,154240,Երևան, Կենտրոն, Արամի փող,"290,000","4,265",2,Մոնոլիտ,3 Մ,Վերանորոգված,68 Ք.Մ.,3,6/11
210,154771,Երևան, Նոր Նորք, Գյուրջյան փող,"100,000","1,282",1,Պանելային,2.8 Մ,Զրոյական,78 Ք.Մ.,3,1/9
211,154609,Երևան, Կենտրոն, Արամի փող նր,"430,000","1,654",2,Քարե,2.8 Մ,Վերանորոգված,260 Ք.Մ.,6,5/6
212,154773,Երևան, Կենտրոն, Արշակունյաց պող,"275,000","3,022",1,Մոնոլիտ,3 Մ,Զրոյական,91 Ք.Մ.,3,16/18
213,154487,Երևան, Մալաթիա-Սեբաստիա, Արարատյան 1-ին զանգված,"112,000","1,018",1,Քարե,2.8 Մ,Լավ,110 Ք.Մ.,3,5/5
214,154766,Երևան, Կենտրոն, Անտառային,"295,000","2,418",2,Մոնոլիտ,3 Մ,Զրոյական,122 Ք.Մ.,3,1/3
215,154765,Երևան, Կենտրոն, Անտառային,"270,000","2,411",2,Մոնոլիտ,3 Մ,Զրոյական,112 Ք.Մ.,3,1/3
216,154764,Երևան, Կենտրոն, Անտառային,"190,000","2,468",1,Մոնոլիտ,3 Մ,Զրոյական,77 Ք.Մ.,2,1/3
217,154146,Երևան, Նորք Մարաշ, Գ. Հովսեփյան փող,"546,000","4,299",2,Մոնոլիտ,3.2 Մ,Զրոյական,127 Ք.Մ.,3,3/5
218,154763,Երևան, Արաբկիր, Աղբյուր Սերոբ փող,"350,000","3,684",2,Մոնոլիտ,3 Մ,Վերանորոգված,95 Ք.Մ.,4,3/7
219,154761,Երևան, Արաբկիր, Աղբյուր Սերոբ փող,"350,000","3,684",2,Մոնոլիտ,3 Մ,Վերանորոգված,95 Ք.Մ.,4,3/7
220,152736,Երևան, Կենտրոն, Ռաֆայել Լեմկինի փողոց,"780,000","5,000",3,Մոնոլիտ,2.8 Մ,Վերանորոգված,156 Ք.Մ.,4,9/9
221,152446,Երևան, Կենտրոն, Արգիշտի փող,"240,000","2,286",1,Մոնոլիտ,3 Մ,Վերանորոգված,105 Ք.Մ.,4,6/14
222,152526,Երևան, Դավթաշեն, Միկոյան փող,"160,000","1,495",2,Մոնոլիտ,3 Մ,Լավ,107 Ք.Մ.,4,10/14
223,153355,Երևան, Կենտրոն, Բուզանդի փող,"700,000","4,895",2,Մոնոլիտ,3 Մ,Զրոյական,143 Ք.Մ.,4,13/17
224,153597,Երևան, Դավթաշեն, Սասնա Ծռեր փող.,"616,000","3,500",3,Մոնոլիտ,3 Մ,Վերանորոգված,176 Ք.Մ.,4,11/18
225,154546,Երևան, Էրեբունի, Դավիթ Բեկի փող.,"180,000","2,000",2,Մոնոլիտ,3 Մ,Վերանորոգված,90 Ք.Մ.,3,3/6
226,152537,Երևան, Կենտրոն, Մաշտոցի պող,"240,000","4,615",1,Քարե,3.2 Մ,Վերանորոգված,52 Ք.Մ.,2,3/4
227,154451,Երևան, Կենտրոն, Պուշկինի փող,"470,000","3,588",2,Մոնոլիտ,3 Մ,Վերանորոգված,131 Ք.Մ.,3,8/10
228,152273,Երևան, Կենտրոն, Տերյան փող,"290,000","4,085",1,Մոնոլիտ,3 Մ,Վերանորոգված,71 Ք.Մ.,2,3/14
229,154760,Երևան, Արաբկիր, Մալխասյանց փող,"220,000","3,056",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,72 Ք.Մ.,2,12/14
230,124832,Երևան, Արաբկիր, Մամիկոնյանց փող,"160,000","2,162",1,Քարե,3.2 Մ,Վերանորոգված,74 Ք.Մ.,3,2/5
231,140509,Երևան, Կենտրոն, Մաշտոցի պող,"259,000","4,709",1,Քարե,2.8 Մ,Վերանորոգված,55 Ք.Մ.,2,4/5
232,141917,Երևան, Կենտրոն, Բուզանդի փող,"240,000","5,333",1,Մոնոլիտ,3 Մ,Վերանորոգված,45 Ք.Մ.,2,6/15
233,122607,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"625,000","3,342",2,Մոնոլիտ,3 Մ,Վերանորոգված,187 Ք.Մ.,3,6/19
234,125392,Երևան, Արաբկիր, Կոմիտասի պող,"140,000","2,000",1,Մոնոլիտ,3 Մ,Վերանորոգված,70 Ք.Մ.,3,2/15
235,151883,Երևան, Արաբկիր, Կոմիտասի պող,"255,000","2,040",2,Մոնոլիտ,3 Մ,Լավ,125 Ք.Մ.,4,4/14
236,130614,Երևան, Կենտրոն, Խորենացու փող,"129,000","3,000",1,Մոնոլիտ,3 Մ,Վերանորոգված,43 Ք.Մ.,2,14/14
237,141848,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"235,000","3,615",1,Մոնոլիտ,3 Մ,Վերանորոգված,65 Ք.Մ.,2,14/16
238,143324,Երևան, Ավան, Ծարավ Աղբյուրի փող.,"255,000","2,143",2,Մոնոլիտ,3 Մ,Վերանորոգված,119 Ք.Մ.,3,7/10
239,143300,Երևան, Արաբկիր, Կոմիտասի պող,"270,000","2,160",2,Մոնոլիտ,3 Մ,Վերանորոգված,125 Ք.Մ.,4,8/15
240,141127,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"125,000","1,645",1,Պանելային,2.8 Մ,Լավ,76 Ք.Մ.,3,1/9
241,137191,Երևան, Կենտրոն, Տերյան փող,"700,000","4,828",3,Մոնոլիտ,3 Մ,Վերանորոգված,145 Ք.Մ.,3,3/10
242,146782,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"290,000","3,258",2,Մոնոլիտ,3 Մ,Վերանորոգված,89 Ք.Մ.,3,3/8
243,144634,Երևան, Արաբկիր, Կոմիտասի պող,"120,000","2,727",1,Քարե,2.8 Մ,Վերանորոգված,44 Ք.Մ.,2,3/5
244,124925,Երևան, Աջափնյակ, Ֆուչիկի փող,"250,000","1,603",2,Մոնոլիտ,3 Մ,Վերանորոգված,156 Ք.Մ.,3,4/10
245,140937,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"190,000","2,568",1,Մոնոլիտ,3 Մ,Վերանորոգված,74 Ք.Մ.,2,5/16
246,122613,Երևան, Կենտրոն, Սայաթ-Նովայի պող,"250,000","4,167",1,Քարե,2.8 Մ,Վերանորոգված,60 Ք.Մ.,2,3/5
247,131535,Երևան, Կենտրոն, Տիգրան Մեծի պող,"150,000","2,143",1,Պանելային,2.8 Մ,Վերանորոգված,70 Ք.Մ.,2,14/14
248,138304,Երևան, Կենտրոն, Բրյուսովի փող,"94,000","1,567",1,Պանելային,2.8 Մ,Լավ,60 Ք.Մ.,2,9/10
249,126071,Երևան, Արաբկիր, Ազատության պող,"210,000","1,615",1,Քարե,2.8 Մ,Վերանորոգված,130 Ք.Մ.,3,4/5
250,127933,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"95,000","1,284",1,Պանելային,2.6 Մ,Լավ,74 Ք.Մ.,2,1/10
251,142296,Երևան, Կենտրոն, Մաշտոցի պող,"180,000","3,000",1,Քարե,3 Մ,Վերանորոգված,60 Ք.Մ.,2,3/5
252,123183,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"190,000","2,375",1,Քարե,2.8 Մ,Լավ,80 Ք.Մ.,3,3/5
253,124563,Երևան, Արաբկիր, Վրացական փող,"330,000","2,357",1,Քարե,3 Մ,Վերանորոգված,140 Ք.Մ.,3,2/5
254,127477,Երևան, Արաբկիր, Հակոբյան փող,"160,000","1,495",1,Պանելային,2.8 Մ,Լավ,107 Ք.Մ.,4,11/12
255,141638,Երևան, Կենտրոն, Տիգրան Մեծի պող,"250,000","1,337",2,Քարե,3.8 Մ,Լավ,187 Ք.Մ.,4,5/5
256,125391,Երևան, Արաբկիր, Կոմիտասի պող,"195,000","3,000",1,Մոնոլիտ,3 Մ,Վերանորոգված,65 Ք.Մ.,3,9/15
257,122879,Երևան, Կենտրոն, Մաշտոցի պող,"75,000","2,500",1,Քարե,3 Մ,Լավ,30 Ք.Մ.,1,5/5
258,122998,Երևան, Արաբկիր, Կիևյան փող,"213,000","1,936",1,Քարե,2.8 Մ,Լավ,110 Ք.Մ.,4,2/5
259,149364,Երևան, Կենտրոն, Խորենացու փող,"84,000","2,270",1,Քարե,2.6 Մ,Վերանորոգված,37 Ք.Մ.,2,1/5
260,126112,Երևան, Կենտրոն, Նալբանդյան փող,"210,000","2,593",1,Պանելային,2.8 Մ,Լավ,81 Ք.Մ.,3,9/12
261,152847,Երևան, Կենտրոն, Ա.Մանուկյան փող,"200,000","4,000",1,Մոնոլիտ,3 Մ,Վերանորոգված,50 Ք.Մ.,3,10/11
262,152650,Երևան, Արաբկիր, Ա. Ավետիսյան փող,"100,000","2,083",1,Այլ,2.8 Մ,Վերանորոգված,48 Ք.Մ.,1,7/7
263,152676,Երևան, Քանաքեռ-Զեյթուն, Մ. Ավետիսյան  փող,"53,000","1,656",1,Քարե,2.6 Մ,Լավ,32 Ք.Մ.,1,4/4
264,146137,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"227,000","1,419",2,Այլ,3 Մ,Վերանորոգված,160 Ք.Մ.,4,5/5
265,124030,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"267,000","2,670",1,Մոնոլիտ,3 Մ,Վերանորոգված,100 Ք.Մ.,3,8/15
266,130456,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"210,000","2,386",2,Մոնոլիտ,3 Մ,Վերանորոգված,88 Ք.Մ.,3,15/15
267,139968,Երևան, Արաբկիր, Մամիկոնյանց փող,"79,000","2,026",1,Մոնոլիտ,3 Մ,Զրոյական,39 Ք.Մ.,1,7/14
268,126025,Երևան, Արաբկիր, Գյուլբենկյան փող,"73,000","1,738",1,Քարե,2.6 Մ,Լավ,42 Ք.Մ.,1,1/5
269,141851,Երևան, Արաբկիր, Կիևյան փող,"165,000","3,056",1,Քարե,3.2 Մ,Վերանորոգված,54 Ք.Մ.,2,3/5
270,124644,Երևան, Արաբկիր, Աղբյուր Սերոբ փող,"141,000","3,000",1,Քարե,2.8 Մ,Վերանորոգված,47 Ք.Մ.,2,3/5
271,134186,Երևան, Արաբկիր, Ադոնց փող,"135,000","3,375",1,Մոնոլիտ,3 Մ,Վերանորոգված,40 Ք.Մ.,1,8/15
272,127576,Երևան, Արաբկիր, Համբարձումյան փող,"108,000","3,000",1,Քարե,2.8 Մ,Լավ,36 Ք.Մ.,1,4/5
273,143075,Երևան, Արաբկիր, Վ.Վաղարշյան փող,"220,000","2,933",1,Մոնոլիտ,3 Մ,Վերանորոգված,75 Ք.Մ.,2,11/15
274,124967,Երևան, Արաբկիր, Աղբյուր Սերոբ փող,"85,700","1,428",1,Քարե,3.2 Մ,Լավ,60 Ք.Մ.,2,1/5
275,137542,Երևան, Արաբկիր, Կոմիտասի պող,"102,000","1,378",1,Պանելային,2.8 Մ,Լավ,74 Ք.Մ.,2,10/10
276,152778,Երևան, Կենտրոն, Ա.Մանուկյան փող,"292,000","4,000",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,73 Ք.Մ.,3,10/11
277,143531,Երևան, Արաբկիր, Ն. Զարյան փող,"89,000","1,935",1,Քարե,2.8 Մ,Լավ,46 Ք.Մ.,2,5/6
278,125197,Երևան, Աջափնյակ, 16 թաղամաս,"72,000","1,125",1,Պանելային,2.8 Մ,Լավ,64 Ք.Մ.,2,16/16
279,143539,Երևան, Արաբկիր, Գրիբոեդովի փող,"186,000","2,657",1,Մոնոլիտ,3 Մ,Վերանորոգված,70 Ք.Մ.,3,4/15
280,126128,Երևան, Ավան, Ծարավ Աղբյուրի փող.,"195,000","2,053",2,Մոնոլիտ,3 Մ,Վերանորոգված,95 Ք.Մ.,3,4/15
281,141644,Երևան, Կենտրոն, Արամի փող նր,"145,000","2,266",1,Պանելային,2.8 Մ,Լավ,64 Ք.Մ.,2,7/10
282,140980,Երևան, Աջափնյակ, Արզումանյան փող,"249,000","3,234",1,Մոնոլիտ,3 Մ,Վերանորոգված,77 Ք.Մ.,3,10/12
283,133939,Երևան, Արաբկիր, Շիրվանզադեի փող,"92,000","2,000",1,Քարե,2.8 Մ,Լավ,46 Ք.Մ.,2,6/6
284,139830,Երևան, Կենտրոն, Բուզանդի փող,"820,000","4,824",2,Մոնոլիտ,3 Մ,Վերանորոգված,170 Ք.Մ.,4,6/15
285,148329,Երևան, Կենտրոն, Տիգրան Մեծի պող,"158,000","2,107",1,Քարե,2.6 Մ,Վերանորոգված,75 Ք.Մ.,3,4/5
286,153831,Երևան, Աջափնյակ, Մարգարյան փող,"140,000","1,556",1,Քարե,3 Մ,Վերանորոգված,90 Ք.Մ.,4,2/5
287,141291,Երևան, Արաբկիր, Մամիկոնյանց փող,"120,000","1,600",1,Քարե,2.8 Մ,Լավ,75 Ք.Մ.,3,1/5
288,153812,Երևան, Աջափնյակ, Լենինգրադյան փող,"115,000","1,769",1,Պանելային,2.8 Մ,Վերանորոգված,65 Ք.Մ.,3,8/11
289,127095,Երևան, Արաբկիր, Ն. Զարյան փող,"340,000","2,267",2,Մոնոլիտ,3 Մ,Վերանորոգված,150 Ք.Մ.,4,4/15
290,143568,Երևան, Արաբկիր, Մամիկոնյանց փող,"132,000","2,276",1,Մոնոլիտ,3 Մ,Զրոյական,58 Ք.Մ.,2,11/15
291,138467,Երևան, Արաբկիր, Կոմիտասի պող,"145,000","1,747",1,Քարե,2.8 Մ,Լավ,83 Ք.Մ.,3,3/5
292,126583,Երևան, Կենտրոն, Ե. Քոչար փող,"150,000","1,923",1,Պանելային,2.8 Մ,Լավ,78 Ք.Մ.,3,8/14
293,144872,Երևան, Արաբկիր, Գյուլբենկյան փող,"169,000","1,673",1,Պանելային,2.8 Մ,Լավ,101 Ք.Մ.,4,4/12
294,124801,Երևան, Արաբկիր, Ն. Զարյան փող,"283,000","3,582",1,Մոնոլիտ,3 Մ,Վերանորոգված,79 Ք.Մ.,2,14/18
295,134464,Երևան, Կենտրոն, Ե. Քոչար փող,"160,000","1,928",1,Պանելային,2.8 Մ,Լավ,83 Ք.Մ.,3,3/12
296,153960,Երևան, Նոր Նորք, Միկոյան փող,"93,000","1,476",1,Քարե,2.8 Մ,Լավ,63 Ք.Մ.,2,2/5
297,154647,Երևան, Կենտրոն, Այգեստան 11ին փող,"118,000","1,967",1,Մոնոլիտ,3 Մ,Զրոյական,60 Ք.Մ.,3,6/7
298,154282,Երևան, Դավթաշեն, Միկոյան փող,"180,000","2,466",1,Մոնոլիտ,3 Մ,Վերանորոգված,73 Ք.Մ.,2,8/10
299,138692,Երևան, Կենտրոն, Անտառային,"395,000","3,591",2,Մոնոլիտ,3 Մ,Վերանորոգված,110 Ք.Մ.,3,2/6
300,153610,Երևան, Կենտրոն, Մ․ Մելքոնյան փող,"220,000","2,472",2,Մոնոլիտ,3 Մ,Վերանորոգված,89 Ք.Մ.,3,2/16
301,154734,Երևան, Կենտրոն, Սայաթ-Նովայի պող փակ,"330,000","4,583",1,Մոնոլիտ,3 Մ,Լավ,72 Ք.Մ.,3,2/5
302,154731,Երևան, Կենտրոն, Վարդանանց փող,"145,000","3,222",1,Պանելային,2.8 Մ,Լավ,45 Ք.Մ.,2,8/10
303,154714,Երևան, Արաբկիր, Ադոնց փող,"230,000","5,111",1,Մոնոլիտ,3 Մ,Լավ,45 Ք.Մ.,2,2/8
304,152601,Երևան, Նորք Մարաշ, Գ. Հովսեփյան փող,"145,000","2,132",1,Մոնոլիտ,3 Մ,Վերանորոգված,68 Ք.Մ.,3,2/5
305,150629,Երևան, Արաբկիր, Ն. Զարյան փող,"180,000","2,951",1,Քարե,3 Մ,Վերանորոգված,61 Ք.Մ.,2,9/16
306,153512,Երևան, Կենտրոն, Արամի փող,"500,000","4,902",3,Մոնոլիտ,3 Մ,Վերանորոգված,102 Ք.Մ.,3,7/18
307,154626,Երևան, Արաբկիր, Կոմիտասի պող,"140,000","2,090",1,Քարե,2.8 Մ,Վերանորոգված,67 Ք.Մ.,2,5/9
308,153533,Երևան, Կենտրոն, Ամիրյան փող,"400,000","5,063",1,Մոնոլիտ,3 Մ,Վերանորոգված,79 Ք.Մ.,2,6/13
309,154222,Երևան, Կենտրոն, Ձորափի փող,"210,000","3,182",1,Մոնոլիտ,3 Մ,Վերանորոգված,66 Ք.Մ.,3,4/12
310,154310,Երևան, Արաբկիր, Այգեձորի փող,"350,000","3,153",3,Պանելային,2.8 Մ,Վերանորոգված,111 Ք.Մ.,4,9/10
311,149466,Երևան, Կենտրոն, Հանրապետության փող,"845,000","6,870",2,Մոնոլիտ,3 Մ,Վերանորոգված,123 Ք.Մ.,3,5/8
312,147791,Երևան, Կենտրոն, Քաջազնունու փող,"135,000","1,436",1,Պանելային,2.8 Մ,Լավ,94 Ք.Մ.,3,5/12
313,153286,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"180,000","3,333",1,Մոնոլիտ,3 Մ,Վերանորոգված,54 Ք.Մ.,2,9/16
